Actor1Name,Actor1KnownGroupCode,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Name,Actor2KnownGroupCode,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,EventCode,EventBaseCode,EventRootCode,GoldsteinScale,NumMentions,AvgTone
ADVOCATE,,JUD,,,,,,,,010,010,01,0.0,4,6.02910602910603
,,,,,JEWISH,,CVL,,,051,051,05,3.4,5,-2.91079812206573
ADVOCATE,,JUD,,,BUSINESS,,BUS,CVL,,051,051,05,3.4,6,6.02910602910603
ARGENTINEAN,,,,,JEWISH,,CVL,,,051,051,05,3.4,5,-2.91079812206573
ADVOCATE,,JUD,,,BUSINESS,,BUS,CVL,,051,051,05,3.4,4,6.02910602910603
ADVOCATE,,JUD,,,,,,,,010,010,01,0.0,6,6.02910602910603
AFRICA,,,,,VILLAGE,,CVL,,,190,190,19,-10.0,2,-5.26315789473684
UNITED STATES,,,,,,,,,,020,020,02,3.0,4,0.97087378640777
GENEVA,,,,,DRUG TRAFFICKER,,CRM,,,093,093,09,-2.0,2,-7.14285714285714
,,,,,ISRAEL,,,,,042,042,04,1.9,2,3.00429184549356
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,8,0.66815144766147
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,8,-0.44671346522017
CUBA,,,,,,,,,,043,043,04,2.8,3,3.00429184549356
ISRAEL,,,,,,,,,,043,043,04,2.8,3,3.00429184549356
FARMER,,AGR,,,,,,,,071,071,07,7.4,5,-0.564971751412426
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,2,0.66815144766147
ROME,,,,,FARMER,,AGR,,,042,042,04,1.9,5,-3.00884955752213
OKLAHOMA,,,,,PRISON,,COP,,,173,173,17,-5.0,10,-9.31435963777493
UNITED KINGDOM,,,,,HOSPITAL,,HLH,,,010,010,01,0.0,8,-3.29113924050633
UNITED STATES,,,,,,,,,,010,010,01,0.0,4,1.36268343815514
OKLAHOMA,,,,,GANG,,CRM,,,112,112,11,-2.0,2,-9.31435963777493
,,,,,CUBA,,,,,042,042,04,1.9,3,3.00429184549356
FARMER,,AGR,,,LONDON,,,,,043,043,04,2.8,5,-2.68336314847942
,,,,,CUBA,,,,,042,042,04,1.9,1,3.00429184549356
GENEVA,,JUD,,,SWISS,,,,,093,093,09,-2.0,6,-7.14285714285714
CUBA,,,,,,,,,,043,043,04,2.8,1,3.00429184549356
FARMER,,AGR,,,EMPLOYEE,,LAB,,,071,071,07,7.4,5,-0.564971751412426
CUBA,,,,,,,,,,043,043,04,2.8,1,3.00429184549356
,,,,,CUBA,,,,,042,042,04,1.9,1,3.00429184549356
UNITED STATES,,,,,GANG,,CRM,,,112,112,11,-2.0,1,-9.31435963777493
,,,,,CUBA,,,,,042,042,04,1.9,5,3.00429184549356
SWITZERLAND,,,,,,,,,,120,120,12,-4.0,10,-0.76045627376425
FARMER,,AGR,,,ROME,,,,,043,043,04,2.8,5,-3.00884955752213
OKLAHOMA,,,,,GANG,,CRM,,,112,112,11,-2.0,7,-9.31435963777493
MILITARY,,MIL,,,,,,,,190,190,19,-10.0,10,-3.52941176470588
TANZANIA,,,,,UNITED NATIONS,UNO,IGO,,,190,190,19,-10.0,10,-4.21455938697318
UNITED KINGDOM,,,,,HOSPITAL,,HLH,,,111,111,11,-2.0,8,-3.29113924050633
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,2,-0.44671346522017
UNITED STATES,,,,,,,,,,020,020,02,3.0,10,-2.54668930390492
CUBA,,,,,,,,,,043,043,04,2.8,5,3.00429184549356
AFRICA,,,,,VILLAGE,,CVL,,,190,190,19,-10.0,6,-5.26315789473684
ISRAEL,,,,,,,,,,043,043,04,2.8,2,3.00429184549356
LONDON,,,,,FARMER,,AGR,,,042,042,04,1.9,5,-2.68336314847942
,,,,,ISRAEL,,,,,042,042,04,1.9,3,3.00429184549356
CANADA,,,,,,,,,,020,020,02,3.0,2,-5.90909090909091
,,,,,CANADA,,,,,043,043,04,2.8,2,0.0
,,,,,CHRISTIANITY,,,,,051,051,05,3.4,10,-0.23771790808241
CANADA,,,,,,,,,,173,173,17,-5.0,2,-5.90909090909091
MEXICO,,,,,,,,,,010,010,01,0.0,1,-0.47573739295908
COMPANIES,,BUS,,,,,,,,070,070,07,7.0,10,2.77777777777778
ROME,,,,,FARMER,,AGR,,,042,042,04,1.9,5,-3.00884955752213
UNITED STATES,,,,,,,,,,0842,084,08,7.0,3,0.59288537549407
,,,,,CHRISTIANITY,,,,,051,051,05,3.4,4,-0.42052144659378
CANADA,,,,,,,,,,042,042,04,1.9,2,0.0
COMPANIES,,BUS,,,,,,,,071,071,07,7.4,10,-2.17391304347826
GOVERNMENT,,GOV,,,AFGHAN,,,,,110,110,11,-2.0,6,3.87323943661971
FARMER,,AGR,,,ROME,,,,,043,043,04,2.8,5,-3.00884955752213
SWITZERLAND,,,,,,,,,,120,120,12,-4.0,10,-0.76045627376425
UNITED STATES,,,,,,,,,,0842,084,08,7.0,3,0.59288537549407
GOVERNMENT,,GOV,,,AFGHANISTAN,,,,,110,110,11,-2.0,2,3.87323943661971
MILITARY,,MIL,,,,,,,,190,190,19,-10.0,10,-3.34728033472804
SOUTH CAROLINA,,,,,NEWSPAPER,,MED,,,190,190,19,-10.0,10,-7.08582834331337
GOVERNMENT,,GOV,,,AFGHANISTAN,,,,,110,110,11,-2.0,2,3.87323943661971
UNITED STATES,,EDU,,,SCHOOL,,EDU,,,020,020,02,3.0,2,-1.30718954248366
UNITED STATES,,,,,,,,,,043,043,04,2.8,4,-3.58126721763086
GERMANY,,,,,IMMIGRANT,,CVL,,,051,051,05,3.4,2,-0.98478066248881
,,,,,UNITED STATES,,,,,042,042,04,1.9,4,-3.58126721763086
SCHOOL,,EDU,,,,,,,,020,020,02,3.0,1,-1.30718954248366
UNITED STATES,,,,,SCHOOL,,EDU,,,020,020,02,3.0,4,-1.30718954248366
,,,,,NORTH AMERICA,,,,,042,042,04,1.9,2,-3.58126721763086
GOVERNMENT,,GOV,,,FARMER,,AGR,,,042,042,04,1.9,10,2.11267605633802
SWITZERLAND,,,,,,,,,,120,120,12,-4.0,10,-0.76045627376425
GERMANY,,,,,IMMIGRANT,,CVL,,,051,051,05,3.4,8,-0.98478066248881
FARMER,,AGR,,,GOVERNMENT,,GOV,,,043,043,04,2.8,2,2.11267605633802
AUSTRALIA,,,,,,,,,,051,051,05,3.4,5,-2.91733922351542
NORTH AMERICA,,,,,,,,,,043,043,04,2.8,2,-3.58126721763086
FARMER,,AGR,,,GOVERNMENT,,GOV,,,043,043,04,2.8,8,2.11267605633802
AUSTRALIA,,,,,,,,,,051,051,05,3.4,5,-2.91733922351542
,,,,,CANADA,,,,,043,043,04,2.8,4,0.0
NORTH AMERICA,,,,,UNITED STATES,,,,,043,043,04,2.8,4,-3.58126721763086
CANADA,,,,,,,,,,042,042,04,1.9,4,0.0
UNITED STATES,,,,,NORTH AMERICA,,,,,042,042,04,1.9,4,-3.58126721763086
MISSOURI,,,,,,,,,,071,071,07,7.4,3,-1.6973125884017
PAKISTAN,,,,,AFGHANISTAN,,,,,051,051,05,3.4,2,-3.4324942791762
UNITED STATES,,,,,,,,,,070,070,07,7.0,2,6.75438596491228
,,,,,UNITED STATES,,,,,042,042,04,1.9,2,6.75438596491228
PRESIDENT,,GOV,,,SETTLEMENT,,CVL,,,100,100,10,-5.0,10,-3.75360923965351
AUSTRALIA,,,,,,,,,,051,051,05,3.4,1,-2.9082774049217
AUSTRALIA,,,,,,,,,,051,051,05,3.4,1,-2.9082774049217
POLICE,,COP,,,AFRICANS,,,,,112,112,11,-2.0,10,-5.35714285714286
POPULATION,,CVL,,,,,,,,120,120,12,-4.0,10,-2.28050171037629
BUSINESS LEADER,,BUS,,,MICHIGAN,,,,,071,071,07,7.4,9,3.42577487765089
PRESIDENT,,GOV,,,SETTLEMENT,,CVL,,,100,100,10,-5.0,10,-0.23889154323937
UNITED STATES,,LEG,,,,,,,,083,083,08,5.0,2,-0.2486016159105
UNITED STATES,,,,,,,,,,194,194,19,-10.0,6,-8.33333333333334
BUSINESS LEADER,,BUS,,,,,,,,020,020,02,3.0,9,3.42577487765089
UNITED STATES,,,,,,,,,,043,043,04,2.8,2,6.75438596491228
SETTLEMENT,,CVL,,,ISRAEL,,,,,141,141,14,-6.5,5,-7.96915167095116
PAKISTAN,,,,,AFGHAN,,,,,051,051,05,3.4,6,-3.4324942791762
LAWMAKER,,LEG,,,KING,,GOV,,,083,083,08,5.0,6,-0.2486016159105
LAWMAKER,,LEG,,,UNITED STATES,,GOV,,,083,083,08,5.0,2,-0.2486016159105
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,2,0.239234449760766
NEW JERSEY,,,,,,,,,,193,193,19,-10.0,10,-3.02066772655008
COMPANY,,BUS,,,POLISH,,,,,051,051,05,3.4,8,2.63157894736842
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,110,110,11,-2.0,10,-4.53333333333333
IRANIAN,,,,,,,,,,192,192,19,-9.5,10,-2.35294117647059
THE NETHERLAND,,,,,,,,,,020,020,02,3.0,5,-2.3066485753053
MOZAMBIQUE,,,,,PEASANT,,CVL,,,111,111,11,-2.0,10,-7.47663551401869
UNHCR,UNO,IGO,REF,,AFGHAN,,REF,,,043,043,04,2.8,4,-11.2328767123288
FLORIDA,,,,,,,,,,084,084,08,7.0,20,-4.77650245954231
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,10,-10.379241516966
MOZAMBIQUE,,,,,PEASANT,,CVL,,,042,042,04,1.9,10,-7.47663551401869
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,6,0.239234449760766
,,,,,BUSINESS,,BUS,,,043,043,04,2.8,10,2.71186440677966
ALASKA,,,,,HAWAIIAN,,,,,192,192,19,-9.5,4,-0.500834724540898
BUSINESS,,BUS,,,,,,,,042,042,04,1.9,20,1.87755102040816
FLORIDA,,,,,,,,,,120,120,12,-4.0,10,-6.73076923076923
BUSINESS,,BUS,,,,,,,,042,042,04,1.9,10,2.71186440677966
FLORIDA,,,,,,,,,,120,120,12,-4.0,10,-4.49438202247191
UNHCR,UNO,IGO,REF,,AFGHAN,,,,,043,043,04,2.8,2,-11.2328767123288
ORLANDO,,,,,,,,,,120,120,12,-4.0,20,-6.08741681790684
INDUSTRY,,BUS,,,NEW YORK,,,,,030,030,03,4.0,3,-0.4739336492891
AFGHAN,,,,,UNHCR,UNO,IGO,REF,,042,042,04,1.9,2,-11.2328767123288
SCHOOL,,EDU,,,,,,,,017,017,01,0.0,10,1.47247119078105
GOVERNMENT,,GOV,,,INTELLIGENCE,,SPY,,,040,040,04,1.0,10,-4.53333333333333
UNHCR,UNO,IGO,REF,,AFGHAN,,,,,043,043,04,2.8,2,-11.2328767123288
COMPANIES,,BUS,,,,,,,,010,010,01,0.0,5,3.38983050847458
ASSOCIATED PRESS,,MED,,,UNITED STATES,,,,,120,120,12,-4.0,3,-6.30630630630631
COMMUNITY,,CVL,EDU,,NEW JERSEY,,EDU,,,173,173,17,-5.0,2,0.239234449760766
AFGHAN,,REF,,,UNHCR,UNO,IGO,REF,,042,042,04,1.9,4,-11.2328767123288
AFGHANISTAN,,REF,,,UNHCR,UNO,IGO,REF,,042,042,04,1.9,2,-11.2328767123288
ORLANDO,,,,,,,,,,084,084,08,7.0,10,-4.49438202247191
PEASANT,,CVL,,,MOZAMBIQUE,,,,,043,043,04,2.8,10,-7.47663551401869
,,,,,BUSINESS,,BUS,,,043,043,04,2.8,20,1.87755102040816
TAIWAN,,,,,,,,,,1721,172,17,-5.0,10,-7.48299319727891
COMMUNITY,,CVL,EDU,,MASSACHUSETTS,,,,,173,173,17,-5.0,8,0.239234449760766
,,,,,UNITED STATES,,,,,190,190,19,-10.0,12,-4.94139430309643
COMPANIES,,BUS,,,,,,,,020,020,02,3.0,5,3.38983050847458
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,040,040,04,1.0,10,-4.53333333333333
UNHCR,UNO,IGO,REF,,AFGHANISTAN,,REF,,,043,043,04,2.8,2,-11.2328767123288
UNITED STATES,,,,,SCHOOL,,EDU,,,190,190,19,-10.0,6,-4.94139430309643
,,,,,UNITED STATES,,,,,192,192,19,-9.5,4,-0.500834724540898
IRANIAN,,,,,,,,,,090,090,09,-2.0,10,-2.35294117647059
FLORIDA,,,,,,,,,,120,120,12,-4.0,28,-6.2302299152266
COMMUNITY,,CVL,EDU,,NEW JERSEY,,EDU,,,173,173,17,-5.0,14,0.239234449760766
AFGHAN,,,,,UNHCR,UNO,IGO,REF,,042,042,04,1.9,2,-11.2328767123288
,,,,,SCHOOL,,EDU,,,190,190,19,-10.0,6,-4.94139430309643
ORLANDO,,,,,,,,,,120,120,12,-4.0,6,-5.58036297166732
FLORIDA,,,,,,,,,,120,120,12,-4.0,32,-6.27485900813903
ASSOCIATED PRESS,,MED,,,FLORIDA,,,,,120,120,12,-4.0,2,-6.30630630630631
ORLANDO,,,,,,,,,,120,120,12,-4.0,4,-6.42201834862385
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,1,-10.5263157894737
,,,,,COMMUNITY,,CVL,,,090,090,09,-2.0,10,1.45695364238411
TAIWAN,,,,,,,,,,1721,172,17,-5.0,10,-4.08163265306123
ORLANDO,,,,,,,,,,120,120,12,-4.0,4,-4.09836065573771
IRAQ,,MIL,,,IRAQ,,,,,173,173,17,-5.0,10,-15.6756756756757
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,2,-15.6756756756757
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,3,0.223713646532438
LEBANON,,,,,WEBSITE,,MED,,,173,173,17,-5.0,8,-5.39130434782609
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,040,040,04,1.0,4,-3.74331550802139
BLOG,,MED,,,,,,,,051,051,05,3.4,8,-4.09556313993174
SAN DIEGO,,,,,ATTORNEY,,JUD,,,012,012,01,-0.4,7,-1.14364135407136
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,10,-11.2781954887218
MIGRANT,,CVL,,,GREECE,,,,,190,190,19,-10.0,30,-7.86026200873363
ORLANDO,,,,,,,,,,120,120,12,-4.0,4,-6.54205607476635
LONDON,,,,,REUTERS,,MED,,,042,042,04,1.9,8,1.65876777251185
LONDON,,,,,,,,,,042,042,04,1.9,22,1.48753300412068
SAN DIEGO,,,,,UNITED STATES,,JUD,,,012,012,01,-0.4,1,-1.14364135407136
UNITED STATES,,,,,BLOG,,MED,,,051,051,05,3.4,2,-4.09556313993174
MOSCOW,,,,,UKRAINE,,,,,162,162,16,-5.6,2,-2.24719101123596
COMPANY,,BUS,,,,,,,,010,010,01,0.0,5,2.34986945169713
GOVERNMENT,,GOV,,,INTELLIGENCE,,SPY,,,040,040,04,1.0,10,-5.40983606557378
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,6,-10.5263157894737
STUDENT,,EDU,,,,,,,,111,111,11,-2.0,6,-1.55038759689922
ORLANDO,,,,,,,,,,120,120,12,-4.0,6,-6.54205607476635
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,110,110,11,-2.0,10,-3.74331550802139
SAN DIEGO,,,,,,,,,,012,012,01,-0.4,8,-1.14364135407136
ORLANDO,,,,,,,,,,120,120,12,-4.0,10,-4.20819490586932
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,8,-15.6756756756757
STUDENT,,EDU,,,,,,,,111,111,11,-2.0,4,-1.55038759689922
LEBANON,,,,,WEBSITE,,MED,,,173,173,17,-5.0,2,-5.39130434782609
GREENPEACE,,NGO,ENV,,COMPANY,,BUS,,,071,071,07,7.4,10,-2.01005025125628
ORLANDO,,,,,,,,,,120,120,12,-4.0,20,-3.90143737166325
,,,,,LONDON,,,,,043,043,04,2.8,22,1.48753300412068
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,040,040,04,1.0,6,-5.40983606557378
MILITARY FORCE,,MIL,,,,,,,,072,072,07,8.3,10,-4.95391705069125
FLORIDA,,,,,,,,,,120,120,12,-4.0,10,-3.21543408360128
COMMUNITY,,CVL,EDU,,MASSACHUSETTS,,,,,173,173,17,-5.0,12,0.223713646532438
REUTERS,,MED,,,LONDON,,,,,043,043,04,2.8,8,1.65876777251185
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,110,110,11,-2.0,10,-5.40983606557378
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,9,0.223713646532438
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,3,-10.5263157894737
COMMUNITY,,CVL,EDU,,NEW JERSEY,,EDU,,,173,173,17,-5.0,24,0.223713646532438
,,,,,TROOPER,,COP,,,173,173,17,-5.0,10,-9.67741935483871
,,,,,STUDENT,,EDU,,,043,043,04,2.8,10,2.22222222222222
INTELLIGENCE,,SPY,,,GOVERNMENT,,GOV,,,040,040,04,1.0,4,-5.40983606557378
ORLANDO,,,,,,,,,,084,084,08,7.0,10,-4.20819490586932
STUDENT,,EDU,,,,,,,,042,042,04,1.9,10,2.22222222222222
ORLANDO,,,,,,,,,,120,120,12,-4.0,4,-7.21649484536083
HOSPITAL,,HLH,,,,,,,,120,120,12,-4.0,5,-2.51677852348993
GOVERNMENT,,GOV,,,INTELLIGENCE,,SPY,,,040,040,04,1.0,10,-3.74331550802139
FLORIDA,,,,,,,,,,084,084,08,7.0,10,-3.21543408360128
,,,,,LONDON,,,,,043,043,04,2.8,10,1.7283950617284
HOSPITAL,,HLH,,,,,,,,120,120,12,-4.0,8,-2.61492226962001
RUSSIA,,,,,KIEV,,,,,112,112,11,-2.0,2,-5.11182108626198
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,1,-6.86653771760155
MISSOURI,,,,,UNITED STATES,,BUS,,,010,010,01,0.0,4,0.92165898617512
TOP EXECUTIVE,,BUS,,,,,,,,192,192,19,-9.5,8,5.04704875962361
RESIDENTS,,CVL,,,,,,,,012,012,01,-0.4,10,0.60679611650485
GOVERNMENT,,GOV,,,,,,,,114,114,11,-2.0,5,-6.17760617760618
FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,COMMUNITY,,CVL,,,050,050,05,3.5,1,3.239289446186
MISSOURI,,BUS,,,MISSOURI,,,,,010,010,01,0.0,6,0.92165898617512
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,3,0.223713646532438
UNITED STATES,,,,,COSTA RICA,,,,,051,051,05,3.4,5,3.18021201413427
PRESIDENT,,GOV,,,,,,,,026,026,02,4.0,10,0.13698630136986
UNITED STATES,,,,,COSTA RICA,,,,,051,051,05,3.4,5,3.18021201413427
UNITED STATES,,BUS,,,KANSAS,,,,,090,090,09,-2.0,4,0.9700176366843
,,,,,UNITED STATES,,,,,173,173,17,-5.0,14,-3.64464692482916
COMPANY,,BUS,,,,,,,,070,070,07,7.0,10,-2.19298245614035
RUSSIA,,,,,KIEV,,,,,112,112,11,-2.0,2,-5.11182108626198
COMMUNITY,,CVL,EDU,,NEW JERSEY,,EDU,,,173,173,17,-5.0,8,0.223713646532438
NEW JERSEY,,,,,,,,,,193,193,19,-10.0,10,-0.30674846625767
GOVERNMENT,,GOV,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,8,-1.75438596491228
SAN ANTONIO,,,,,,,,,,070,070,07,7.0,5,3.125
FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,UNITED STATES,,,,,050,050,05,3.5,6,3.239289446186
SAN ANTONIO,,,,,INDUSTRY,,BUS,,,070,070,07,7.0,5,3.125
PRESIDENT,,GOV,,,,,,,,036,036,03,4.0,10,0.13698630136986
COMMUNITY,,CVL,EDU,,MASSACHUSETTS,,,,,173,173,17,-5.0,4,0.223713646532438
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,1,0.223713646532438
,,,,,FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,050,050,05,3.5,3,3.239289446186
TOP EXECUTIVE,,BUS,,,,,,,,192,192,19,-9.5,2,5.04704875962361
COMMUNITY,,CVL,,,FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,050,050,05,3.5,1,3.239289446186
FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,,,,,,050,050,05,3.5,3,3.239289446186
LEBANON,,,,,MILITANT,,UAF,MED,,173,173,17,-5.0,10,-10.0478468899522
INDUSTRY,,BUS,,,,,,,,141,141,14,-6.5,10,1.33206470028544
UNITED STATES,,,,,,,,,,010,010,01,0.0,4,-2.868068833652
EXXON,,MNC,,,COMPANY,,BUS,,,070,070,07,7.0,6,-2.19298245614035
FEDERAL COURT,,JUD,,,VERMONT,,,,,182,182,18,-9.5,3,-4.23228346456693
AFGHANISTAN,,,,,GOVERNMENT,,GOV,,,100,100,10,-5.0,2,4.89073881373569
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,4,-6.86653771760155
RUSSIA,,,,,KIEV,,,,,112,112,11,-2.0,6,-5.11182108626198
UNITED STATES,,,,,FIDELITY NATIONAL FINANCIAL,,MNC,ELI,,050,050,05,3.5,6,3.239289446186
LONDON,,,,,,,,,,042,042,04,1.9,10,1.7283950617284
,,,,,PRESIDENT,,GOV,,,036,036,03,4.0,10,0.13698630136986
HOSPITAL,,HLH,,,,,,,,120,120,12,-4.0,1,-2.97951582867784
GOVERNMENT,,GOV,,,THE US,,GOV,,,120,120,12,-4.0,10,-0.85653104925053
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,10,1.24333925399645
HOSPITAL,,HLH,,,,,,,,120,120,12,-4.0,1,-2.97951582867784
,,,,,KANSAS,,BUS,,,090,090,09,-2.0,6,0.9700176366843
COMMUNITY,,CVL,,,,,,,,051,051,05,3.4,10,3.64963503649635
GOVERNANCE,,GOV,,,,,,,,100,100,10,-5.0,10,-1.32827324478179
UNITED STATES,,,,,,,,,,090,090,09,-2.0,2,-3.49243306169965
UNITED STATES,,,,,,,,,,010,010,01,0.0,2,-0.35769034236075
RUSSIA,,,,,UKRAINE,,,,,130,130,13,-4.4,10,-8.60215053763441
UNITED STATES,,,,,,,,,,090,090,09,-2.0,6,-3.49243306169965
UNITED STATES,,,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,6,-0.12836970474968
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,10,-8.60215053763441
COMMUNITY,,CVL,EDU,,MASSACHUSETTS,,,,,173,173,17,-5.0,4,0.223713646532438
STUDENT,,EDU,,,,,,,,042,042,04,1.9,10,-4.81927710843373
STUDENT,,EDU,,,,,,,,016,016,01,-2.0,10,-4.81927710843373
,,,,,UNITED STATES,,,,,173,173,17,-5.0,7,-3.64464692482916
CANADA,,,,,,,,,,012,012,01,-0.4,20,-5.13419602204649
,,,,,STUDENT,,EDU,,,043,043,04,2.8,10,-4.81927710843373
RUSSIA,,,,,KIEV,,,,,112,112,11,-2.0,8,-4.17310664605874
PRIME MINISTER,,GOV,,,,,,,,036,036,03,4.0,3,-2.92397660818714
EL SALVADOR,,,,,,,,,,180,180,18,-9.0,8,-5.93325092707045
BISHOP,,,,,,,,,,051,051,05,3.4,5,0.0
RUSSIA,,,,,UKRAINE,,,,,130,130,13,-4.4,90,-4.46305345878412
GOVERNANCE,,GOV,,,,,,,,040,040,04,1.0,10,-1.32827324478179
UNITED KINGDOM,,,,,,,,,,020,020,02,3.0,1,0.0
OSLO,,,,,REUTERS,,MED,,,070,070,07,7.0,24,-2.31663697065884
FEDERAL COURT,,JUD,,,VERMONT,,,,,182,182,18,-9.5,10,-4.98374864572048
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,3,0.223713646532438
PHILADELPHIA,,,,,,,,,,042,042,04,1.9,10,-2.40963855421687
COMMUNITY,,CVL,EDU,,UNITED STATES,,,,,173,173,17,-5.0,1,0.223713646532438
RUSSIA,,,,,KIEV,,,,,112,112,11,-2.0,2,-4.17310664605874
FRANCE,,,,,,,,,,070,070,07,7.0,8,-2.6246719160105
SAN ANTONIO,,,,,,,,,,070,070,07,7.0,5,2.85714285714286
,,,,,PHILADELPHIA,,,,,043,043,04,2.8,10,-2.40963855421687
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,4,-6.66666666666666
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,8,-0.16103059581321
GERMANY,,,,,KAZAKHSTAN,,,,,051,051,05,3.4,2,-0.16103059581321
,,,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,2,-0.12836970474968
UNITED STATES,,,,,,,,,,110,110,11,-2.0,4,2.30547550432276
IRAQ,,,,,PRIME MINISTER,,GOV,,,036,036,03,4.0,2,-2.92397660818714
UNITED KINGDOM,,,,,BISHOP,,,,,051,051,05,3.4,2,0.0
RUSSIA,,,,,KYIV,,,,,112,112,11,-2.0,1,-6.66666666666666
SAN ANTONIO,,,,,INDUSTRY,,BUS,,,070,070,07,7.0,5,2.85714285714286
UNITED STATES,,,,,,,,,,010,010,01,0.0,2,-0.35769034236075
EL SALVADOR,,,,,,,,,,180,180,18,-9.0,2,-5.93325092707045
OSLO,,,,,FRANCE,,,,,070,070,07,7.0,16,-2.31663697065884
UNITED KINGDOM,,,,,,,,,,020,020,02,3.0,1,0.0
COMMUNITY,,CVL,EDU,,NEW JERSEY,,EDU,,,173,173,17,-5.0,8,0.223713646532438
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,90,-4.46305345878412
,,,,,UNITED STATES,,,,,040,040,04,1.0,4,2.30547550432276
UNITED STATES,,,,,,,,,,084,084,08,7.0,2,-2.90697674418605
UNITED STATES,,,,,,,,,,040,040,04,1.0,4,2.30547550432276
CANADA,,,,,,,,,,125,125,12,-5.0,10,-3.33333333333334
CANADA,,,,,,,,,,120,120,12,-4.0,10,-3.33333333333334
CHOUMMALY SAYASONE,,ELI,,,PHNOM PENH,,,,,042,042,04,1.9,6,5.47945205479452
CAMPANIA,,,,,,,,,,060,060,06,6.0,10,-0.83036773428232
POLITICIAN,,,,,PRESIDENT,,GOV,,,051,051,05,3.4,3,1.2965964343598
INTERPOL,ITP,IGO,COP,,EUROPE,,,,,110,110,11,-2.0,6,-6.18238021638331
RUSSIA,,,,,UKRAINE,,,,,130,130,13,-4.4,10,-4.60333006856024
,,,,,COMPANY,,BUS,,,040,040,04,1.0,10,-2.69461077844312
,,,,,VILLAGE,,CVL,,,100,100,10,-5.0,10,-2.09205020920502
GREENPEACE,,NGO,ENV,,,,,,,111,111,11,-2.0,10,2.99442896935933
UNITED STATES,,,,,INSURGENT MOVEMENT,,REB,,,051,051,05,3.4,1,-1.81818181818182
REUTERS,,MED,,,COMPANIES,,BUS,,,110,110,11,-2.0,10,-0.93457943925233
SYRIAN,,,,,FIGHTER,,UAF,MIL,,173,173,17,-5.0,4,-13.4246575342465
CHOUMMALY SAYASONE,,ELI,,,CAMBODIA,,,,,042,042,04,1.9,4,5.47945205479452
COMPANY,,BUS,,,,,,,,040,040,04,1.0,10,-2.69461077844312
RUSSIA,,,,,UKRAINE,,,,,162,162,16,-5.6,12,-4.24182353358781
FELON,,CRM,,,PRISON,,COP,,,173,173,17,-5.0,20,-13.304539295393
UNITED STATES,,,,,LANDOWNER,,CVL,,,051,051,05,3.4,6,2.61865793780687
,,,,,ARIZONA,,,,,043,043,04,2.8,7,1.12866817155756
UNITED KINGDOM,,,,,EUROPE,,,,,110,110,11,-2.0,2,-6.18238021638331
UNITED STATES,,,,,,,,,,071,071,07,7.4,2,-4.3598233995585
